Store,Date,Sales
06,2014-08-29,10235.41
07,2014-08-29,17970.9
08,2014-08-29,6801.84
10,2014-08-29,7958.55
09,2014-08-29,5382.98
01,2014-08-28,12201.77
02,2014-08-28,14506.65
03,2014-08-28,2858.01
04,2014-08-28,5577.96
05,2014-08-28,8197.57
06,2014-08-28,7892.88
07,2014-08-28,13360.29
08,2014-08-28,4825.38
10,2014-08-28,6845.71
09,2014-08-28,3069.43
01,2014-08-27,11744.29
02,2014-08-27,16047.24
03,2014-08-27,2589.11
04,2014-08-27,4575.75
05,2014-08-27,7651.15
06,2014-08-27,7993.28
07,2014-08-27,12851.22
08,2014-08-27,5139.46
10,2014-08-27,6667.26
09,2014-08-27,3389.47
01,2014-08-26,11192.19
02,2014-08-26,12512.09
03,2014-08-26,1983.85
04,2014-08-26,4351.08
05,2014-08-26,7518.42
06,2014-08-26,8452.1
07,2014-08-26,11406.04
08,2014-08-26,4975.83
10,2014-08-26,5779.14
09,2014-08-26,2622.8
01,2014-08-25,12225.16
02,2014-08-25,14581.02
03,2014-08-25,2542.67
04,2014-08-25,4428.82
05,2014-08-25,7953.51
06,2014-08-25,8570.83
07,2014-08-25,14094.87
08,2014-08-25,5275.97
10,2014-08-25,6537.69
09,2014-08-25,3550.19
01,2014-08-24,7123.09
02,2014-08-24,184.72
03,2014-08-24,-124.8
04,2014-08-24,71.06
05,2014-08-24,96.12
06,2014-08-24,-228.58
07,2014-08-24,-183.54
08,2014-08-24,25.21
10,2014-08-24,219.94
09,2014-08-24,133.7
01,2014-08-23,8074.01
02,2014-08-23,19816.99
03,2014-08-23,1895.73
04,2014-08-23,5256.52
05,2014-08-23,8573.57
06,2014-08-23,7690.0
07,2014-08-23,18041.25
08,2014-08-23,6594.13
10,2014-08-23,7606.09
09,2014-08-23,2969.96
01,2014-08-22,14052.64
02,2014-08-22,17215.09
03,2014-08-22,3549.4
04,2014-08-22,5388.03
05,2014-08-22,9693.34
06,2014-08-22,9775.35
07,2014-08-22,16369.56
08,2014-08-22,6019.5
10,2014-08-22,8408.42
09,2014-08-22,3876.42
01,2014-08-21,15975.76
02,2014-08-21,14689.68
03,2014-08-21,4109.1
04,2014-08-21,6891.27
05,2014-08-21,11030.0
06,2014-08-21,10183.86
07,2014-08-21,17232.07
08,2014-08-21,6793.86
10,2014-08-21,8536.67
09,2014-08-21,4203.82
01,2014-08-20,16098.61
02,2014-08-20,16346.69
03,2014-08-20,4290.83
04,2014-08-20,7509.63
05,2014-08-20,10389.94
06,2014-08-20,10236.36
07,2014-08-20,19600.91
08,2014-08-20,7737.49
10,2014-08-20,10486.02
09,2014-08-20,4567.72
01,2014-08-19,18557.72
02,2014-08-19,17362.68
03,2014-08-19,4580.01
04,2014-08-19,8579.48
05,2014-08-19,12808.86
06,2014-08-19,10937.77
07,2014-08-19,19099.42
08,2014-08-19,8532.59
10,2014-08-19,10660.57
09,2014-08-19,4706.69
01,2014-08-18,20813.58
02,2014-08-18,19201.27
03,2014-08-18,5028.82
04,2014-08-18,10355.52
05,2014-08-18,13116.38
06,2014-08-18,12684.59
07,2014-08-18,22950.85
08,2014-08-18,10170.25
10,2014-08-18,13764.26
09,2014-08-18,5290.06
01,2014-08-17,8078.08
02,2014-08-17,7.47
03,2014-08-17,122.56
04,2014-08-17,30.66
05,2014-08-17,-68.18
06,2014-08-17,-125.64
07,2014-08-17,-6.41
08,2014-08-17,-85.03
10,2014-08-17,-62.5
09,2014-08-17,9.35
01,2014-08-16,7859.29
02,2014-08-16,12689.78
03,2014-08-16,1751.25
04,2014-08-16,4508.63
05,2014-08-16,9451.02
06,2014-08-16,8187.57
07,2014-08-16,17869.4
08,2014-08-16,6543.85
10,2014-08-16,7595.53
09,2014-08-16,2581.06
01,2014-08-15,11064.19
02,2014-08-15,10127.23
03,2014-08-15,2990.1
04,2014-08-15,4146.14
05,2014-08-15,7722.78
06,2014-08-15,8986.22
07,2014-08-15,14107.85
08,2014-08-15,5206.08
10,2014-08-15,7211.6
09,2014-08-15,3314.61
01,2014-08-14,11122.37
02,2014-08-14,9929.77
03,2014-08-14,2868.88
04,2014-08-14,5129.99
05,2014-08-14,7162.7
06,2014-08-14,8894.97
07,2014-08-14,14692.73
08,2014-08-14,5650.49
10,2014-08-14,7752.94
09,2014-08-14,3236.59
01,2014-08-13,10343.14
02,2014-08-13,9481.6
03,2014-08-13,2306.74
04,2014-08-13,4292.69
05,2014-08-13,6795.46
06,2014-08-13,8080.74
07,2014-08-13,13849.21
08,2014-08-13,4699.43
10,2014-08-13,6970.61
09,2014-08-13,3153.67
01,2014-08-12,11335.33
02,2014-08-12,9923.05
03,2014-08-12,2704.99
04,2014-08-12,5347.85
05,2014-08-12,8064.22
06,2014-08-12,8299.46
07,2014-08-12,13840.82
08,2014-08-12,5892.06
10,2014-08-12,6840.18
09,2014-08-12,3097.52
01,2014-08-11,10795.84
02,2014-08-11,10604.75
03,2014-08-11,3244.46
04,2014-08-11,5800.73
05,2014-08-11,8416.13
06,2014-08-11,9431.73
07,2014-08-11,14810.29
08,2014-08-11,6271.87
10,2014-08-11,6854.37
09,2014-08-11,3455.36
01,2014-08-10,7011.99
02,2014-08-10,51.91
03,2014-08-10,4.61
04,2014-08-10,128.42
05,2014-08-10,-18.59
06,2014-08-10,-98.41
07,2014-08-10,-313.65
08,2014-08-10,1.98
10,2014-08-10,120.37
09,2014-08-10,-26.98
01,2014-08-09,8189.49
02,2014-08-09,11850.73
03,2014-08-09,1885.37
04,2014-08-09,4510.1
05,2014-08-09,9208.37
06,2014-08-09,8308.92
07,2014-08-09,17132.34
08,2014-08-09,6125.87
10,2014-08-09,8087.99
09,2014-08-09,2502.54
01,2014-08-08,13824.98
02,2014-08-08,12603.91
03,2014-08-08,3517.32
04,2014-08-08,5364.25
05,2014-08-08,9636.13
06,2014-08-08,9756.91
07,2014-08-08,17276.0
08,2014-08-08,6475.6
10,2014-08-08,8835.96
09,2014-08-08,3428.88
01,2014-08-07,14273.45
02,2014-08-07,12857.48
03,2014-08-07,3391.19
04,2014-08-07,6828.57
05,2014-08-07,11667.1
06,2014-08-07,10539.41
07,2014-08-07,17098.01
08,2014-08-07,7159.96
10,2014-08-07,9086.55
09,2014-08-07,3968.44
01,2014-08-06,15902.81
02,2014-08-06,13019.82
03,2014-08-06,3648.89
04,2014-08-06,6253.29
05,2014-08-06,11311.34
06,2014-08-06,11082.88
07,2014-08-06,17021.29
08,2014-08-06,6655.77
10,2014-08-06,9700.57
09,2014-08-06,3664.06
01,2014-08-05,17125.12
02,2014-08-05,15127.22
03,2014-08-05,4380.08
04,2014-08-05,7569.91
05,2014-08-05,13339.95
06,2014-08-05,11488.29
07,2014-08-05,19011.16
08,2014-08-05,8063.94
10,2014-08-05,10597.45
09,2014-08-05,3853.61
01,2014-08-04,19687.69
02,2014-08-04,15089.72
03,2014-08-04,4500.83
04,2014-08-04,9531.79
05,2014-08-04,15392.62
06,2014-08-04,13826.66
07,2014-08-04,21545.93
08,2014-08-04,10707.19
10,2014-08-04,13664.37
09,2014-08-04,5124.67
01,2014-08-03,8673.85
02,2014-08-03,62.59
03,2014-08-03,-41.24
04,2014-08-03,-71.48
05,2014-08-03,4.46
06,2014-08-03,219.73
07,2014-08-03,36.34
08,2014-08-03,2.53
10,2014-08-03,36.47
09,2014-08-03,-63.88
01,2014-08-02,9187.47
02,2014-08-02,11931.1
03,2014-08-02,2159.65
04,2014-08-02,4277.61
05,2014-08-02,10331.17
06,2014-08-02,9659.56
07,2014-08-02,17050.79
08,2014-08-02,7136.46
10,2014-08-02,8254.72
09,2014-08-02,2974.38
01,2014-08-01,16130.11
02,2014-08-01,13674.48
03,2014-08-01,3630.59
04,2014-08-01,5797.87
05,2014-08-01,9873.73
06,2014-08-01,12157.82
07,2014-08-01,19340.36
08,2014-08-01,8269.49
10,2014-08-01,9971.01
09,2014-08-01,5120.19
01,2014-07-31,17772.81
02,2014-07-31,14999.52
03,2014-07-31,4695.54
04,2014-07-31,7484.65
05,2014-07-31,17368.17
06,2014-07-31,13180.55
07,2014-07-31,20984.47
08,2014-07-31,9575.53
10,2014-07-31,10645.54
09,2014-07-31,5213.86
01,2014-07-30,17239.58
02,2014-07-30,13760.81
03,2014-07-30,3771.07
04,2014-07-30,6989.4
05,2014-07-30,14020.76
06,2014-07-30,11032.62
07,2014-07-30,18278.5
08,2014-07-30,7175.1
10,2014-07-30,9917.75
09,2014-07-30,3550.03
01,2014-07-29,16109.24
02,2014-07-29,17892.47
03,2014-07-29,3863.9
04,2014-07-29,7259.42
05,2014-07-29,13471.66
06,2014-07-29,10774.08
07,2014-07-29,17759.24
08,2014-07-29,7575.41
10,2014-07-29,10463.83
09,2014-07-29,3506.4
01,2014-07-28,16993.03
02,2014-07-28,19164.5
03,2014-07-28,4562.68
04,2014-07-28,8489.47
05,2014-07-28,14781.61
06,2014-07-28,13359.11
07,2014-07-28,18495.85
08,2014-07-28,8466.41
10,2014-07-28,12902.61
09,2014-07-28,4175.89
01,2014-07-27,6904.1
02,2014-07-27,-249.03
03,2014-07-27,-50.44
04,2014-07-27,-83.73
05,2014-07-27,-29.5
06,2014-07-27,52.4
07,2014-07-27,21.68
08,2014-07-27,-69.43
10,2014-07-27,-55.66
09,2014-07-27,39.59
01,2014-07-26,6775.36
02,2014-07-26,18696.56
03,2014-07-26,1949.4
04,2014-07-26,3725.87
05,2014-07-26,8366.35
06,2014-07-26,9505.42
07,2014-07-26,15466.84
08,2014-07-26,5980.64
10,2014-07-26,7841.45
09,2014-07-26,2543.43
01,2014-07-25,10782.48
02,2014-07-25,11200.59
03,2014-07-25,3013.61
04,2014-07-25,4068.59
05,2014-07-25,7754.88
06,2014-07-25,7480.57
07,2014-07-25,13528.99
08,2014-07-25,5098.65
10,2014-07-25,6391.94
09,2014-07-25,2810.98
01,2014-07-24,9748.61
02,2014-07-24,8301.05
03,2014-07-24,2393.13
04,2014-07-24,4709.38
05,2014-07-24,6948.07
06,2014-07-24,7077.98
07,2014-07-24,12484.56
08,2014-07-24,5056.07
10,2014-07-24,6343.96
09,2014-07-24,3132.63
01,2014-07-23,10816.29
02,2014-07-23,8628.41
03,2014-07-23,2138.89
04,2014-07-23,3742.65
05,2014-07-23,7738.96
06,2014-07-23,7968.79
07,2014-07-23,12526.67
08,2014-07-23,5147.33
10,2014-07-23,6879.53
09,2014-07-23,2821.99
01,2014-07-22,11260.67
02,2014-07-22,9002.82
03,2014-07-22,2814.04
04,2014-07-22,4842.4
05,2014-07-22,8555.52
06,2014-07-22,7618.15
07,2014-07-22,14348.67
08,2014-07-22,5015.56
10,2014-07-22,7252.37
09,2014-07-22,3035.13
01,2014-07-21,11670.23
02,2014-07-21,8320.84
03,2014-07-21,2316.09
04,2014-07-21,3762.9
05,2014-07-21,8063.28
06,2014-07-21,8924.93
07,2014-07-21,12569.57
08,2014-07-21,6690.79
10,2014-07-21,6908.38
09,2014-07-21,3325.64
01,2014-07-20,7031.5
02,2014-07-20,-125.6
03,2014-07-20,41.13
04,2014-07-20,-46.41
05,2014-07-20,116.14
06,2014-07-20,63.69
07,2014-07-20,10.44
08,2014-07-20,66.58
10,2014-07-20,28.13
09,2014-07-20,-93.56
01,2014-07-19,7976.38
02,2014-07-19,9283.09
03,2014-07-19,1553.15
04,2014-07-19,3718.46
05,2014-07-19,7422.22
06,2014-07-19,7159.92
07,2014-07-19,13190.88
08,2014-07-19,6047.07
10,2014-07-19,6887.0
09,2014-07-19,2422.04
01,2014-07-18,15361.24
02,2014-07-18,11842.41
03,2014-07-18,3376.43
04,2014-07-18,5391.58
05,2014-07-18,9159.05
06,2014-07-18,8919.72
07,2014-07-18,17046.4
08,2014-07-18,5965.95
10,2014-07-18,8146.89
09,2014-07-18,3850.14
01,2014-07-17,15123.03
02,2014-07-17,12647.5
03,2014-07-17,3587.55
04,2014-07-17,6018.82
05,2014-07-17,9989.83
06,2014-07-17,10430.48
07,2014-07-17,17008.67
08,2014-07-17,7084.9
10,2014-07-17,9806.32
09,2014-07-17,3428.81
01,2014-07-16,15915.1
02,2014-07-16,13720.31
03,2014-07-16,3408.7
04,2014-07-16,6197.23
05,2014-07-16,10820.77
06,2014-07-16,11056.8
07,2014-07-16,17777.53
08,2014-07-16,7777.77
10,2014-07-16,10720.53
09,2014-07-16,3549.43
01,2014-07-15,18310.92
02,2014-07-15,15271.52
03,2014-07-15,3797.28
04,2014-07-15,7504.93
05,2014-07-15,12452.27
06,2014-07-15,10965.15
07,2014-07-15,18811.12
08,2014-07-15,8197.74
10,2014-07-15,12006.69
09,2014-07-15,3975.49
01,2014-07-14,19795.5
02,2014-07-14,15850.5
03,2014-07-14,5274.45
04,2014-07-14,8189.49
05,2014-07-14,12760.45
06,2014-07-14,12009.3
07,2014-07-14,18247.2
08,2014-07-14,9596.97
10,2014-07-14,12164.16
09,2014-07-14,5739.46
01,2014-07-13,8119.46
02,2014-07-13,78.55
03,2014-07-13,-127.79
04,2014-07-13,-33.2
05,2014-07-13,152.49
06,2014-07-13,57.44
07,2014-07-13,-132.08
08,2014-07-13,80.29
10,2014-07-13,-123.8
09,2014-07-13,45.01
01,2014-07-12,8643.89
02,2014-07-12,11464.5
03,2014-07-12,2222.88
04,2014-07-12,4820.82
05,2014-07-12,8746.07
06,2014-07-12,8542.17
07,2014-07-12,18134.99
08,2014-07-12,7376.13
10,2014-07-12,8862.93
09,2014-07-12,2455.19
01,2014-07-11,12593.01
02,2014-07-11,10504.26
03,2014-07-11,3327.81
04,2014-07-11,4741.53
05,2014-07-11,7483.67
06,2014-07-11,8346.73
07,2014-07-11,14043.09
08,2014-07-11,6184.12
10,2014-07-11,7688.11
09,2014-07-11,3097.96
01,2014-07-10,12178.53
02,2014-07-10,10815.54
03,2014-07-10,3213.25
04,2014-07-10,5176.84
05,2014-07-10,7640.8
06,2014-07-10,8157.79
07,2014-07-10,15056.86
08,2014-07-10,5575.66
10,2014-07-10,9000.21
09,2014-07-10,3877.11
01,2014-07-09,10944.67
02,2014-07-09,7783.21
03,2014-07-09,1764.2
04,2014-07-09,2987.38
05,2014-07-09,6639.39
06,2014-07-09,7150.25
07,2014-07-09,10562.27
08,2014-07-09,5713.02
10,2014-07-09,5506.46
09,2014-07-09,2402.06
01,2014-07-08,11478.09
02,2014-07-08,7201.31
03,2014-07-08,2405.01
04,2014-07-08,4152.57
05,2014-07-08,7394.41
06,2014-07-08,7607.56
07,2014-07-08,10520.25
08,2014-07-08,5061.61
10,2014-07-08,6670.25
09,2014-07-08,2319.87
01,2014-07-07,13042.5
02,2014-07-07,11127.78
03,2014-07-07,3247.37
04,2014-07-07,6092.34
05,2014-07-07,7602.07
06,2014-07-07,8563.02
07,2014-07-07,16473.86
08,2014-07-07,7066.56
10,2014-07-07,8236.79
09,2014-07-07,3854.38
01,2014-07-06,7793.22
02,2014-07-06,208.58
03,2014-07-06,-68.73
04,2014-07-06,-140.02
05,2014-07-06,51.54
06,2014-07-06,-238.63
07,2014-07-06,104.84
08,2014-07-06,-150.76
10,2014-07-06,-14.97
09,2014-07-06,7.97
01,2014-07-05,9372.82
02,2014-07-05,13120.63
03,2014-07-05,2384.96
04,2014-07-05,4798.9
05,2014-07-05,8958.94
06,2014-07-05,8144.76
07,2014-07-05,17888.0
08,2014-07-05,8467.97
10,2014-07-05,9517.65
09,2014-07-05,2719.04
01,2014-07-04,14300.15
02,2014-07-04,11420.38
03,2014-07-04,3800.33
04,2014-07-04,5476.85
05,2014-07-04,8587.38
06,2014-07-04,8824.61
07,2014-07-04,15979.09
08,2014-07-04,6351.02
10,2014-07-04,8746.89
09,2014-07-04,3855.64
01,2014-07-03,16705.35
02,2014-07-03,13410.21
03,2014-07-03,4294.67
04,2014-07-03,7039.47
05,2014-07-03,10617.54
06,2014-07-03,10031.44
07,2014-07-03,18279.91
08,2014-07-03,7736.64
10,2014-07-03,10761.47
09,2014-07-03,4719.65
01,2014-07-02,18497.91
02,2014-07-02,15341.31
03,2014-07-02,4322.19
04,2014-07-02,7828.78
05,2014-07-02,11684.0
06,2014-07-02,11671.2
07,2014-07-02,19108.46
08,2014-07-02,9156.14
10,2014-07-02,11170.62
09,2014-07-02,4263.31
01,2014-07-01,18180.94
02,2014-07-01,16343.22
03,2014-07-01,4984.41
04,2014-07-01,9319.0
05,2014-07-01,12818.97
06,2014-07-01,11917.19
07,2014-07-01,18051.93
08,2014-07-01,10489.31
10,2014-07-01,12264.07
09,2014-07-01,5341.18
01,2014-06-30,31427.69
02,2014-06-30,17923.16
03,2014-06-30,5510.34
04,2014-06-30,10833.36
05,2014-06-30,16461.69
06,2014-06-30,14364.86
07,2014-06-30,31542.73
08,2014-06-30,12038.09
10,2014-06-30,18639.89
09,2014-06-30,8544.34
01,2014-06-29,8807.53
02,2014-06-29,67.89
03,2014-06-29,51.75
04,2014-06-29,51.61
05,2014-06-29,-18.85
06,2014-06-29,126.72
07,2014-06-29,-47.48
08,2014-06-29,-35.58
10,2014-06-29,77.84
09,2014-06-29,-23.51
01,2014-06-28,10064.62
02,2014-06-28,11281.42
03,2014-06-28,2079.25
04,2014-06-28,4908.92
05,2014-06-28,9076.18
06,2014-06-28,9639.87
07,2014-06-28,19372.68
08,2014-06-28,6996.52
10,2014-06-28,8578.59
09,2014-06-28,2881.57
01,2014-06-27,13456.98
02,2014-06-27,10431.51
03,2014-06-27,2897.69
04,2014-06-27,4882.4
05,2014-06-27,8011.72
06,2014-06-27,8160.3
07,2014-06-27,15263.07
08,2014-06-27,6223.62
10,2014-06-27,7423.44
09,2014-06-27,2828.88
01,2014-06-26,10956.3
02,2014-06-26,8443.86
03,2014-06-26,3047.36
04,2014-06-26,4870.12
05,2014-06-26,6938.4
06,2014-06-26,7220.56
07,2014-06-26,12241.67
08,2014-06-26,5602.5
10,2014-06-26,6107.96
09,2014-06-26,2911.28
01,2014-06-25,11769.59
02,2014-06-25,9669.4
03,2014-06-25,2496.63
04,2014-06-25,4328.95
05,2014-06-25,7573.08
06,2014-06-25,7963.48
07,2014-06-25,13297.88
08,2014-06-25,5369.79
10,2014-06-25,7315.43
09,2014-06-25,2600.43
01,2014-06-24,12140.89
02,2014-06-24,9365.5
03,2014-06-24,2585.6
04,2014-06-24,4082.89
05,2014-06-24,7632.8
06,2014-06-24,7465.24
07,2014-06-24,13828.48
08,2014-06-24,4770.77
10,2014-06-24,6910.82
09,2014-06-24,2786.82
01,2014-06-23,12420.04
02,2014-06-23,10462.4
03,2014-06-23,3251.04
04,2014-06-23,4927.48
05,2014-06-23,7882.32
06,2014-06-23,8452.72
07,2014-06-23,13940.34
08,2014-06-23,6266.76
10,2014-06-23,7785.77
09,2014-06-23,3530.59
01,2014-06-22,7023.81
02,2014-06-22,53.69
03,2014-06-22,-89.24
04,2014-06-22,-162.05
05,2014-06-22,-298.06
06,2014-06-22,170.9
07,2014-06-22,47.29
08,2014-06-22,-25.27
10,2014-06-22,20.19
09,2014-06-22,-94.45
01,2014-06-21,7942.46
02,2014-06-21,11625.03
03,2014-06-21,1969.06
04,2014-06-21,4751.65
05,2014-06-21,10045.54
06,2014-06-21,7906.21
07,2014-06-21,17095.18
08,2014-06-21,7248.48
10,2014-06-21,9048.63
09,2014-06-21,2715.51
01,2014-06-20,17213.14
02,2014-06-20,17948.14
03,2014-06-20,4818.43
04,2014-06-20,8004.5
05,2014-06-20,14588.7
06,2014-06-20,9605.82
07,2014-06-20,23126.9
08,2014-06-20,10135.16
10,2014-06-20,12344.7
09,2014-06-20,4301.86
01,2014-06-19,10454.36
02,2014-06-19,-71.51
03,2014-06-19,-24.25
04,2014-06-19,-31.18
05,2014-06-19,-15.77
06,2014-06-19,9846.14
07,2014-06-19,-22.49
08,2014-06-19,-37.6
10,2014-06-19,-119.76
09,2014-06-19,8.79
01,2014-06-18,17589.86
02,2014-06-18,14272.96
03,2014-06-18,4130.74
04,2014-06-18,6892.59
05,2014-06-18,12086.38
06,2014-06-18,10505.67
07,2014-06-18,19826.69
08,2014-06-18,8064.58
10,2014-06-18,10975.46
09,2014-06-18,4162.38
01,2014-06-17,18495.39
02,2014-06-17,16227.05
03,2014-06-17,4864.86
04,2014-06-17,8466.27
05,2014-06-17,13010.54
06,2014-06-17,10894.43
07,2014-06-17,18691.53
08,2014-06-17,9229.63
10,2014-06-17,11154.21
09,2014-06-17,4134.45
01,2014-06-16,19501.19
02,2014-06-16,14419.59
03,2014-06-16,5216.72
04,2014-06-16,9503.18
05,2014-06-16,13738.91
06,2014-06-16,12017.01
07,2014-06-16,18656.05
08,2014-06-16,9306.96
10,2014-06-16,13516.96
09,2014-06-16,4696.19
01,2014-06-15,7640.91
02,2014-06-15,46.67
03,2014-06-15,62.16
04,2014-06-15,209.32
05,2014-06-15,-32.66
06,2014-06-15,-75.95
07,2014-06-15,27.36
08,2014-06-15,-52.09
10,2014-06-15,-97.61
09,2014-06-15,37.16
01,2014-06-14,8411.02
02,2014-06-14,12598.55
03,2014-06-14,2327.84
04,2014-06-14,5024.44
05,2014-06-14,9872.62
06,2014-06-14,9012.49
07,2014-06-14,18157.31
08,2014-06-14,8104.01
10,2014-06-14,8723.26
09,2014-06-14,2678.51
01,2014-06-13,9926.55
02,2014-06-13,10320.93
03,2014-06-13,2738.44
04,2014-06-13,4503.12
05,2014-06-13,8062.7
06,2014-06-13,9007.98
07,2014-06-13,13963.56
08,2014-06-13,5506.91
10,2014-06-13,7154.74
09,2014-06-13,3090.2
01,2014-06-12,9418.03
02,2014-06-12,10212.07
03,2014-06-12,2851.33
04,2014-06-12,5212.08
05,2014-06-12,8126.07
06,2014-06-12,8730.48
07,2014-06-12,13700.5
08,2014-06-12,6006.65
10,2014-06-12,8454.31
09,2014-06-12,2976.49
01,2014-06-11,8205.97
02,2014-06-11,10361.51
03,2014-06-11,2870.19
04,2014-06-11,4559.67
05,2014-06-11,7871.27
06,2014-06-11,8992.31
07,2014-06-11,13364.38
08,2014-06-11,5680.84
10,2014-06-11,6255.05
09,2014-06-11,2925.5
01,2014-06-10,4448.51
02,2014-06-10,10914.23
03,2014-06-10,3259.87
04,2014-06-10,5292.63
05,2014-06-10,8623.98
06,2014-06-10,9804.59
07,2014-06-10,14590.55
08,2014-06-10,7240.18
10,2014-06-10,8438.86
09,2014-06-10,3633.7
01,2014-06-09,9485.53
02,2014-06-09,70.63
03,2014-06-09,28.05
04,2014-06-09,101.2
05,2014-06-09,161.62
06,2014-06-09,-19.42
07,2014-06-09,-140.71
08,2014-06-09,72.11
10,2014-06-09,127.33
09,2014-06-09,54.15
01,2014-06-08,7935.35
02,2014-06-08,-42.56
03,2014-06-08,-87.48
04,2014-06-08,54.97
05,2014-06-08,189.06
06,2014-06-08,-60.07
07,2014-06-08,25.64
08,2014-06-08,125.03
10,2014-06-08,-80.86
09,2014-06-08,-55.53
01,2014-06-07,9457.67
02,2014-06-07,12675.36
03,2014-06-07,1976.89
04,2014-06-07,4050.4
05,2014-06-07,9421.06
06,2014-06-07,10865.73
07,2014-06-07,17748.49
08,2014-06-07,6899.32
10,2014-06-07,8600.73
09,2014-06-07,2797.51
01,2014-06-06,16651.99
02,2014-06-06,13753.08
03,2014-06-06,3990.2
04,2014-06-06,5862.23
05,2014-06-06,11410.63
06,2014-06-06,10114.31
07,2014-06-06,19992.36
08,2014-06-06,7643.24
10,2014-06-06,9178.64
09,2014-06-06,4195.98
01,2014-06-05,17757.68
02,2014-06-05,13367.14
03,2014-06-05,4361.89
04,2014-06-05,7144.0
05,2014-06-05,12075.35
06,2014-06-05,11500.07
07,2014-06-05,17062.5
08,2014-06-05,7493.8
10,2014-06-05,9569.17
09,2014-06-05,4237.11
01,2014-06-04,18752.43
02,2014-06-04,13327.22
03,2014-06-04,3371.57
04,2014-06-04,7369.48
05,2014-06-04,12023.33
06,2014-06-04,10504.1
07,2014-06-04,18589.76
08,2014-06-04,7807.83
10,2014-06-04,10430.82
09,2014-06-04,3931.17
01,2014-06-03,18484.64
02,2014-06-03,14801.93
03,2014-06-03,4685.08
04,2014-06-03,7997.85
05,2014-06-03,13707.21
06,2014-06-03,11269.3
07,2014-06-03,19769.97
08,2014-06-03,8885.24
10,2014-06-03,11343.46
09,2014-06-03,4784.73
01,2014-06-02,23805.59
02,2014-06-02,17777.87
03,2014-06-02,6146.6
04,2014-06-02,9439.22
05,2014-06-02,15463.31
06,2014-06-02,14444.32
07,2014-06-02,22640.7
08,2014-06-02,10883.92
10,2014-06-02,14523.59
09,2014-06-02,6964.48
01,2014-06-01,8989.1
02,2014-06-01,67.83
03,2014-06-01,-35.32
04,2014-06-01,7.68
05,2014-06-01,177.93
06,2014-06-01,-89.46
07,2014-06-01,-107.26
08,2014-06-01,-11.82
10,2014-06-01,-92.51
09,2014-06-01,29.11
01,2014-05-31,10027.35
02,2014-05-31,13430.38
03,2014-05-31,2650.68
04,2014-05-31,5886.32
05,2014-05-31,10700.5
06,2014-05-31,10272.89
07,2014-05-31,20510.29
08,2014-05-31,11165.33
10,2014-05-31,9638.23
09,2014-05-31,3562.54
01,2014-05-30,15227.78
02,2014-05-30,16190.82
03,2014-05-30,4554.3
04,2014-05-30,8067.15
05,2014-05-30,12852.09
06,2014-05-30,13895.44
07,2014-05-30,25364.61
08,2014-05-30,9724.96
10,2014-05-30,12427.43
09,2014-05-30,5218.98
01,2014-05-29,11516.96
02,2014-05-29,113.69
03,2014-05-29,44.53
04,2014-05-29,-36.38
05,2014-05-29,170.69
06,2014-05-29,19.12
07,2014-05-29,-130.23
08,2014-05-29,-128.81
10,2014-05-29,6.68
09,2014-05-29,-119.12
01,2014-05-28,14027.97
02,2014-05-28,10478.87
03,2014-05-28,3946.5
04,2014-05-28,5978.75
05,2014-05-28,9420.56
06,2014-05-28,8927.13
07,2014-05-28,14305.44
08,2014-05-28,5909.37
10,2014-05-28,7470.71
09,2014-05-28,3436.03
01,2014-05-27,13240.65
02,2014-05-27,8681.91
03,2014-05-27,2542.91
04,2014-05-27,4322.46
05,2014-05-27,8662.61
06,2014-05-27,8665.14
07,2014-05-27,11090.18
08,2014-05-27,5008.94
10,2014-05-27,6112.75
09,2014-05-27,2584.22
01,2014-05-26,12553.82
02,2014-05-26,8853.58
03,2014-05-26,2994.82
04,2014-05-26,4935.51
05,2014-05-26,8443.28
06,2014-05-26,8891.79
07,2014-05-26,11918.72
08,2014-05-26,5632.49
10,2014-05-26,6564.36
09,2014-05-26,2840.96
01,2014-05-25,6123.19
02,2014-05-25,-115.63
03,2014-05-25,42.53
04,2014-05-25,165.8
05,2014-05-25,51.52
06,2014-05-25,-24.34
07,2014-05-25,1.95
08,2014-05-25,-15.84
10,2014-05-25,-81.44
09,2014-05-25,80.61
01,2014-05-24,8109.97
02,2014-05-24,11710.39
03,2014-05-24,1963.6
04,2014-05-24,4218.52
05,2014-05-24,8954.71
06,2014-05-24,9083.08
07,2014-05-24,17858.09
08,2014-05-24,7333.55
10,2014-05-24,8260.71
09,2014-05-24,2295.39
01,2014-05-23,16276.86
02,2014-05-23,12527.33
03,2014-05-23,3679.23
04,2014-05-23,5817.14
05,2014-05-23,9661.11
06,2014-05-23,9672.14
07,2014-05-23,15152.35
08,2014-05-23,6486.68
10,2014-05-23,8710.58
09,2014-05-23,4058.63
01,2014-05-22,15569.3
02,2014-05-22,10946.28
03,2014-05-22,4131.54
04,2014-05-22,6232.39
05,2014-05-22,10513.66
06,2014-05-22,9745.21
07,2014-05-22,14946.82
08,2014-05-22,6695.61
10,2014-05-22,8357.33
09,2014-05-22,3316.88
01,2014-05-21,15760.57
02,2014-05-21,12644.29
03,2014-05-21,3727.52
04,2014-05-21,6757.21
05,2014-05-21,10970.78
06,2014-05-21,10599.63
07,2014-05-21,15653.02
08,2014-05-21,7045.87
10,2014-05-21,9222.77
